train_id,y_true_log,y_pred_log,y_true_price,y_pred_price
554825,3.713572066704308,3.275755,40.0,25.463196
810929,3.58351893845611,2.9635968,35.0,18.367508
683496,2.5649493574615367,2.7269864,12.0,14.28675
390119,2.5649493574615367,3.1229885,12.0,21.714159
1189734,2.302585092994046,3.1052866,9.0,21.315613
115139,2.3978952727983707,2.0283365,10.0,6.601431
550335,4.04305126783455,3.412517,56.0,29.34152
6881,4.248495242049359,3.146754,69.0,22.260439
1271298,2.9444389791664403,3.1512585,18.0,22.36545
362774,3.367295829986474,3.5360672,28.0,33.331635
862476,2.302585092994046,2.8449876,9.0,16.201345
1302488,3.8501476017100584,3.31481,46.0,26.517166
544598,1.9459101490553132,1.7216957,6.0,4.594006
1239694,3.044522437723423,3.259371,20.0,25.033157
978045,2.833213344056216,2.933219,16.0,17.788012
339281,2.3978952727983707,2.6865904,10.0,13.681533
82894,3.258096538021482,2.6297274,25.0,12.8699875
589446,3.367295829986474,2.6946163,28.0,13.799839
376026,3.091042453358316,3.2400348,21.0,24.53461
1241037,3.044522437723423,3.3516505,20.0,27.549816
879757,4.430816798843313,3.6769087,83.0,38.524025
575927,2.302585092994046,2.9144983,9.0,17.43956
768315,3.4339872044851463,3.500814,30.0,32.142418
474538,2.70805020110221,3.074867,14.0,20.647003
1069869,2.6390573296152584,2.593574,13.0,12.377498
1277903,3.1354942159291497,3.6289184,22.0,36.67205
348476,2.833213344056216,2.764288,16.0,14.867738
832189,3.4011973816621555,2.9330668,29.0,17.785154
423242,2.5649493574615367,2.585144,12.0,12.2652
472721,2.3978952727983707,2.676197,10.0,13.529733
341610,2.833213344056216,2.8047194,16.0,15.52244
575973,3.295836866004329,3.3221061,26.0,26.718668
372091,2.6390573296152584,2.8348024,13.0,16.027035
194706,4.465908118654584,3.6657066,86.0,38.083744
1385051,3.7612001156935624,3.1045544,42.0,21.29928
689261,4.02535169073515,3.3311813,55.0,26.971365
1364153,2.3978952727983707,3.0247135,10.0,19.588106
628331,2.5649493574615367,3.3149827,12.0,26.521917
733316,2.6390573296152584,2.8443477,13.0,16.190342
225060,3.8066624897703196,3.075229,44.0,20.654839
1302489,3.4657359027997265,3.0910208,31.0,20.999525
171662,2.833213344056216,2.9326322,16.0,17.77699
29456,2.3978952727983707,3.1538067,10.0,22.425068
1453314,2.4849066497880004,2.9513857,11.0,18.132448
1087375,1.9459101490553132,2.770825,6.0,14.971804
391959,3.4965075614664802,2.6984456,32.0,13.85662
1179458,2.772588722239781,2.7662368,15.0,14.898691
791351,2.1972245773362196,2.7315598,8.0,14.356821
951459,2.833213344056216,2.651048,16.0,13.1688795
186363,3.4339872044851463,3.2385116,30.0,24.495745
1312803,3.970291913552122,3.9966965,52.0,53.41808
745555,1.791759469228055,1.9730525,5.0,6.1925983
1473559,2.1972245773362196,2.7276804,8.0,14.297362
519728,2.9444389791664403,2.8713026,18.0,16.660007
1464266,3.2188758248682006,2.5596197,24.0,11.930899
525747,3.1780538303479458,2.7807953,23.0,15.131846
642218,2.70805020110221,2.9347327,14.0,17.816473
923896,3.044522437723423,3.07936,20.0,20.744482
1295823,1.791759469228055,2.9215872,5.0,17.57074
1394721,2.302585092994046,3.997539,9.0,53.46395
1411250,2.70805020110221,2.5093048,14.0,11.296378
171714,1.9459101490553132,3.0797992,6.0,20.754034
114500,2.0794415416798357,2.2740495,7.0,8.7186775
741801,4.04305126783455,3.9685571,56.0,51.908134
890600,2.9444389791664403,3.1058848,18.0,21.328966
264731,2.833213344056216,3.4644186,16.0,30.957876
1051361,2.833213344056216,2.4522817,16.0,10.614819
439449,2.833213344056216,2.633123,16.0,12.917165
1406285,4.02535169073515,2.976133,55.0,18.611834
804589,2.1972245773362196,2.7614782,8.0,14.8232155
495028,3.5553480614894135,3.45727,34.0,30.730232
1408036,2.833213344056216,2.2624485,16.0,8.606583
324123,2.4849066497880004,2.8406348,11.0,16.126635
717918,4.844187086458591,2.8743896,126.0,16.71461
594351,3.58351893845611,3.333034,35.0,27.023237
836518,3.7376696182833684,3.8015163,41.0,43.769016
99660,3.332204510175204,3.4915974,27.0,31.838362
673620,3.1354942159291497,3.216942,22.0,23.951702
436808,2.70805020110221,2.6938143,14.0,13.787974
371449,3.6635616461296463,3.024667,38.0,19.587149
814269,2.70805020110221,2.7539415,14.0,14.70441
252682,3.044522437723423,3.001605,20.0,19.117802
887128,2.833213344056216,2.897453,16.0,17.127916
906305,3.4339872044851463,3.0328166,30.0,19.755611
671893,3.4339872044851463,3.0954473,30.0,21.09712
505973,2.1972245773362196,2.6435807,8.0,13.06347
509374,1.6094379124341003,1.997076,4.0,6.367482
25842,4.672828834461906,3.2154412,106.0,23.914282
317214,2.3978952727983707,2.1560092,10.0,7.636602
1418056,2.3978952727983707,2.0669098,10.0,6.9003716
852364,5.0106352940962555,3.908287,149.0,48.81355
125216,2.5649493574615367,2.9142346,12.0,17.434698
416084,3.6109179126442243,2.8817558,36.0,16.84558
358882,1.791759469228055,2.3624167,5.0,9.616578
1001680,3.6109179126442243,3.6321735,36.0,36.794876
1324511,3.044522437723423,3.0049217,20.0,19.184635
479969,3.4657359027997265,3.091849,31.0,21.017754
221161,2.4849066497880004,2.7734382,11.0,15.0135975
353801,2.3978952727983707,2.763055,10.0,14.8481865
1268371,2.1972245773362196,2.5558937,8.0,11.882808
7073,3.258096538021482,3.0333738,25.0,19.76718
863296,3.044522437723423,2.5416398,20.0,11.70048
1193881,2.0794415416798357,2.793667,7.0,15.340833
28527,1.6094379124341003,2.848911,4.0,16.268967
375585,2.0794415416798357,2.479393,7.0,10.934018
482280,2.833213344056216,3.2096252,16.0,23.769802
688078,2.70805020110221,3.5113745,14.0,32.494274
968754,2.5649493574615367,2.8172543,12.0,15.730849
107198,4.736198448394496,3.1134472,113.0,21.498466
197947,4.406719247264253,3.5451999,81.0,33.64661
409215,3.4657359027997265,3.337241,31.0,27.141376
869487,1.6094379124341003,1.7026916,4.0,4.488701
543821,2.772588722239781,2.6855168,15.0,13.665779
920550,2.3978952727983707,2.8619397,10.0,16.49543
1087306,3.044522437723423,2.805262,20.0,15.531408
1236562,2.5649493574615367,2.5554087,12.0,11.876561
834535,2.772588722239781,2.3202524,15.0,9.178243
65340,3.4011973816621555,2.8544166,29.0,16.364304
778739,1.9459101490553132,2.2056265,6.0,8.075935
743475,3.9512437185814275,3.6176825,51.0,36.251137
271238,2.1972245773362196,2.796482,8.0,15.386897
907006,2.0794415416798357,2.9350655,7.0,17.822737
425758,2.1972245773362196,2.4321034,8.0,10.382799
165661,2.4849066497880004,2.8045108,11.0,15.518993
1123539,2.70805020110221,2.5894463,14.0,12.322393
723098,2.70805020110221,3.138447,14.0,22.068016
1402479,3.295836866004329,3.2720554,26.0,25.365475
780561,4.189654742026425,3.7544558,65.0,41.71097
714862,2.6390573296152584,2.893601,13.0,17.05822
1264386,2.772588722239781,3.2560284,15.0,24.946285
1071784,2.5649493574615367,3.1844933,12.0,23.155046
164662,4.04305126783455,3.8272192,56.0,44.934628
1482050,2.0794415416798357,2.698895,7.0,13.863298
963652,2.5649493574615367,2.6640596,12.0,13.3544445
1087582,3.2188758248682006,3.0366902,24.0,19.836166
817277,1.791759469228055,2.7989457,5.0,15.427318
294213,3.6109179126442243,3.429544,36.0,29.862566
807624,2.4849066497880004,3.6350675,11.0,36.90441
1427391,3.828641396489095,2.8351557,45.0,16.033052
1413278,2.9444389791664403,2.9103334,18.0,17.362919
29988,1.6094379124341003,3.1497142,4.0,22.329397
275948,3.4657359027997265,2.7735052,31.0,15.01467
224804,2.3978952727983707,2.809675,10.0,15.604521
1366138,2.5649493574615367,2.751009,12.0,14.658423
323773,2.4849066497880004,2.7359662,11.0,14.42464
1409055,3.332204510175204,3.167883,27.0,22.757135
1319517,3.58351893845611,2.8439705,35.0,16.183859
210467,2.0794415416798357,2.3494892,7.0,9.480215
620931,2.1972245773362196,2.5132291,8.0,11.344728
495409,2.8903717578961645,2.8719485,17.0,16.671417
268159,3.044522437723423,2.8103373,20.0,15.615521
1194295,3.6888794541139363,2.7952013,39.0,15.365923
1316599,2.3978952727983707,2.9232786,10.0,17.602177
519276,3.258096538021482,3.2187662,25.0,23.99726
471791,4.955827057601261,4.0193443,141.0,54.664597
168120,3.1354942159291497,3.4684463,22.0,31.08685
1355426,4.007333185232471,3.006022,54.0,19.206856
378089,2.302585092994046,2.5099359,9.0,11.304141
153689,4.762173934797756,3.05336,116.0,20.18641
243062,2.3978952727983707,2.754177,10.0,14.708109
718600,4.6913478822291435,3.7551622,108.0,41.741154
843828,3.258096538021482,2.3543627,25.0,9.531415
937912,1.791759469228055,2.8569603,5.0,16.40853
1290567,4.127134385045092,3.6797354,61.0,38.635906
148262,3.044522437723423,3.2246459,20.0,24.144669
258968,1.6094379124341003,2.4826698,4.0,10.973188
1155810,2.3978952727983707,3.1755097,10.0,22.939018
722074,3.6109179126442243,3.4781861,36.0,31.400898
360743,3.258096538021482,3.5312054,25.0,33.165127
1198739,3.044522437723423,3.4845757,20.0,31.60859
520992,3.091042453358316,3.1358116,21.0,22.0073
716132,3.6888794541139363,3.7364192,39.0,40.947514
1429802,1.6094379124341003,2.484272,4.0,10.992387
989283,2.302585092994046,2.8258355,9.0,15.875037
459524,3.5553480614894135,2.9869812,34.0,18.82574
41307,4.5217885770490405,2.8878267,91.0,16.954247
1042294,2.302585092994046,3.030454,9.0,19.706629
636860,2.70805020110221,2.9479492,14.0,18.06681
1456815,4.02535169073515,2.827637,55.0,15.905465
1351824,3.4011973816621555,2.8492296,29.0,16.274467
1290346,3.6888794541139363,3.20692,39.0,23.70288
1440896,3.044522437723423,3.3158836,20.0,26.546724
812430,3.912023005428146,3.6993816,49.0,39.4223
26241,2.70805020110221,3.027356,14.0,19.64258
698757,3.5263605246161616,3.1455164,33.0,22.231668
960203,2.833213344056216,3.1026227,16.0,21.256247
1161885,2.995732273553991,3.1606424,19.0,22.585743
996204,1.791759469228055,2.6427572,5.0,13.051894
561166,2.1972245773362196,2.5638344,8.0,11.985514
1208124,2.1972245773362196,2.2011197,8.0,8.035124
146215,3.091042453358316,2.555354,21.0,11.875858
191422,4.110873864173311,2.8925657,60.0,17.039536
355223,2.9444389791664403,2.906695,18.0,17.296228
1411007,2.9444389791664403,3.1140218,18.0,21.511398
1086110,4.276666119016055,3.4332373,71.0,29.976763
949596,2.833213344056216,3.248562,16.0,24.753283
1453296,2.9444389791664403,2.6673095,18.0,13.401171
484475,2.302585092994046,2.4439564,9.0,10.518522
854528,2.0794415416798357,2.401752,7.0,10.042506
1128928,3.8501476017100584,2.8947232,46.0,17.078497
1348114,2.3978952727983707,2.8954217,10.0,17.09113
1151066,2.1972245773362196,2.7763262,8.0,15.059911
772880,4.04305126783455,3.607931,56.0,35.889645
403581,1.3862943611198906,1.7598295,3.0,4.8114467
751229,3.2188758248682006,3.1582747,24.0,22.529963
132292,3.1354942159291497,3.4695482,22.0,31.122227
1265253,2.9444389791664403,2.981491,18.0,18.717196
952389,2.3978952727983707,3.2475288,10.0,24.726685
622151,4.727387818712341,3.7652853,112.0,42.17602
930470,2.3978952727983707,2.6622677,10.0,13.328745
1017632,2.833213344056216,3.1617672,16.0,22.612288
1012941,2.833213344056216,3.1376557,16.0,22.049768
1104752,2.833213344056216,2.9486852,16.0,18.080849
1265245,2.5649493574615367,2.8439837,12.0,16.184084
1371461,2.6390573296152584,2.4257634,13.0,10.310861
1177152,3.8066624897703196,3.1980755,44.0,23.485363
614315,2.5649493574615367,2.6659985,12.0,13.382302
578349,4.127134385045092,3.5326138,61.0,33.213276
1315938,2.833213344056216,3.1503928,16.0,22.345232
967474,2.6390573296152584,3.3836188,13.0,28.477251
540033,1.3862943611198906,2.24259,3.0,8.417691
916174,2.772588722239781,2.7703347,15.0,14.963977
1431973,2.0794415416798357,2.8757813,7.0,16.739279
1152135,2.70805020110221,3.201925,14.0,23.579802
1264295,2.0794415416798357,2.4046392,7.0,10.074434
692878,2.70805020110221,3.1541567,14.0,22.433268
879444,3.295836866004329,3.241921,26.0,24.582817
1226522,1.9459101490553132,2.6141646,6.0,12.655804
1210117,3.2188758248682006,3.1919377,24.0,23.335537
284875,3.713572066704308,2.6802878,40.0,13.589292
995792,2.302585092994046,3.1098557,9.0,21.417809
309014,1.791759469228055,2.4792004,5.0,10.93172
408511,3.912023005428146,3.3941078,49.0,28.788065
42450,4.189654742026425,2.9489393,65.0,18.0857
627524,2.833213344056216,2.772229,16.0,14.994245
89146,3.5553480614894135,3.3815274,34.0,28.415667
1123166,1.6094379124341003,2.3461194,4.0,9.444959
755901,2.70805020110221,2.8964238,14.0,17.109268
741080,2.772588722239781,2.8338027,15.0,16.010021
656855,3.7376696182833684,3.4488473,41.0,30.464102
1237358,3.4339872044851463,2.7965689,30.0,15.38832
1039494,2.0794415416798357,2.950745,7.0,18.120195
991688,2.5649493574615367,3.312482,12.0,26.453182
552322,2.1972245773362196,2.7101207,8.0,14.03109
332534,2.0794415416798357,2.6335423,7.0,12.923002
1022491,3.4011973816621555,3.3270211,29.0,26.85524
1162269,2.1972245773362196,3.182932,8.0,23.11736
599394,3.4339872044851463,3.4238572,30.0,29.687555
88192,3.5263605246161616,3.237535,33.0,24.47086
1291332,2.3978952727983707,2.1935098,10.0,7.966629
1077489,2.1972245773362196,3.3059814,8.0,26.275297
1477975,4.672828834461906,3.1958547,106.0,23.431046
190143,1.9459101490553132,2.978324,6.0,18.654846
636763,2.0794415416798357,2.8329663,7.0,15.995801
932515,4.060443010546419,3.4341073,57.0,30.003723
639357,2.8903717578961645,2.8033347,17.0,15.499577
843529,4.189654742026425,3.8898199,65.0,47.902077
1051882,3.295836866004329,2.6749256,26.0,13.51127
993193,3.332204510175204,3.2252676,27.0,24.160307
1205602,3.044522437723423,2.6922648,20.0,13.765078
764486,2.1972245773362196,2.8343773,8.0,16.019798
765297,3.4339872044851463,3.0358644,30.0,19.818966
195353,2.5649493574615367,3.0076423,12.0,19.239624
1281503,2.0794415416798357,2.503911,7.0,11.230233
505964,3.367295829986474,3.5939252,28.0,35.376583
1023222,2.0794415416798357,3.0953207,7.0,21.094322
82416,1.6094379124341003,2.7002063,4.0,13.882801
830993,3.4339872044851463,2.9704883,30.0,18.50144
896365,4.276666119016055,3.3289921,71.0,26.910198
306700,3.1354942159291497,2.952604,22.0,18.155771
1116499,3.4657359027997265,2.5272682,31.0,11.5192585
751152,4.127134385045092,3.3840284,61.0,28.489328
946106,3.713572066704308,3.241113,40.0,24.562155
501465,2.6390573296152584,3.2546618,13.0,24.91085
386851,1.791759469228055,2.827829,5.0,15.9087105
682778,2.70805020110221,2.9477425,14.0,18.06287
571930,2.4849066497880004,2.8220174,11.0,15.810731
102584,3.58351893845611,2.7643087,35.0,14.868067
1120256,3.5553480614894135,3.2447884,34.0,24.65628
37308,3.4657359027997265,3.324287,31.0,26.779182
808300,3.295836866004329,4.0653687,26.0,57.286392
1309748,2.3978952727983707,2.3461194,10.0,9.444959
1284208,2.302585092994046,2.9218707,9.0,17.576006
661316,3.6109179126442243,2.6471786,36.0,13.1141615
1423967,1.791759469228055,2.7080948,5.0,14.0006695
239887,3.5553480614894135,3.2593522,34.0,25.032667
867284,3.6109179126442243,3.1709297,36.0,22.829628
134420,2.995732273553991,2.8719368,19.0,16.671211
1195990,2.833213344056216,2.8887925,16.0,16.971596
141863,2.5649493574615367,3.1110475,12.0,21.444544
805042,3.2188758248682006,2.8741066,24.0,16.709597
601358,2.1972245773362196,2.782463,8.0,15.158772
954903,3.5263605246161616,3.5460308,33.0,33.675407
1024757,2.302585092994046,2.88798,9.0,16.956999
104848,3.8501476017100584,3.0439072,46.0,19.987083
34338,2.3978952727983707,2.4851854,10.0,11.0033455
1143594,3.1354942159291497,3.496775,22.0,32.008823
1300592,3.091042453358316,3.529652,21.0,33.1121
1460117,3.044522437723423,3.121455,20.0,21.679354
1130470,2.8903717578961645,2.757211,17.0,14.755838
827793,2.3978952727983707,2.738416,10.0,14.462473
1028296,2.5649493574615367,2.7273202,12.0,14.291853
429652,2.5649493574615367,2.5753734,12.0,12.136222
914428,2.4849066497880004,2.324429,11.0,9.220842
986491,2.4849066497880004,2.4421585,11.0,10.497831
395117,2.3978952727983707,3.332305,10.0,27.002813
851320,1.9459101490553132,2.8392775,6.0,16.103403
1320650,3.9512437185814275,3.3801906,51.0,28.37637
666052,2.3978952727983707,2.6198657,10.0,12.733878
1289699,2.5649493574615367,3.0708508,12.0,20.56024
1232094,3.4657359027997265,2.9723577,31.0,18.537931
776406,3.091042453358316,3.1254017,21.0,21.769041
1031709,3.295836866004329,2.6046474,26.0,12.526455
55297,3.6888794541139363,2.6088269,39.0,12.583107
1327391,2.9444389791664403,2.9944239,18.0,18.973848
1338953,2.833213344056216,2.5800457,16.0,12.1977415
688635,3.970291913552122,3.598618,52.0,35.54769
1000986,2.9444389791664403,3.3902688,18.0,28.673927
1225227,2.3978952727983707,3.0118456,10.0,19.324877
1353478,3.258096538021482,3.1942909,25.0,23.39287
608060,3.912023005428146,3.1141315,49.0,21.513868
1266123,2.1972245773362196,2.462102,8.0,10.72944
218414,2.302585092994046,2.4915185,9.0,11.079605
258426,3.4011973816621555,3.153043,29.0,22.407185
921285,2.772588722239781,3.2836854,15.0,25.673897
1383250,3.8066624897703196,3.2613354,44.0,25.084347
729161,2.70805020110221,2.7728882,14.0,15.004792
568557,1.9459101490553132,2.0732956,6.0,6.950983
91816,3.8066624897703196,2.8448393,44.0,16.198795
640743,2.0794415416798357,2.7216609,7.0,14.205556
