train_id,price_pred
656855,37.494656
1237358,17.72368
1039494,13.81158
991688,42.957664
552322,3.710362
332534,9.331485
1022491,25.088875
1162269,20.881084
599394,26.662676
88192,26.45607
1291332,7.58368
1077489,26.776283
1477975,22.473045
190143,17.566061
636763,11.344655
932515,49.220116
639357,10.318173
843529,76.55948
1051882,11.473255
993193,13.338137
1205602,25.368084
764486,14.593316
765297,19.17126
195353,11.317002
1281503,12.699396
505964,32.1004
1023222,12.38468
82416,8.141629
830993,29.017666
896365,31.035496
306700,24.89565
1116499,19.698288
751152,39.45991
946106,30.018082
501465,14.24344
386851,10.998052
682778,20.485977
571930,10.063251
102584,13.325661
1120256,27.33882
37308,26.377617
808300,26.923523
1309748,7.8563476
1284208,17.03063
661316,18.850601
1423967,10.402984
239887,42.780025
867284,47.626453
134420,26.16297
1195990,39.44161
141863,16.437208
805042,17.833376
601358,14.059503
954903,26.834793
1024757,13.351553
104848,65.5318
34338,10.831645
1143594,21.644726
1300592,26.433182
1460117,27.700663
1130470,14.625482
827793,8.678565
1028296,10.372171
429652,12.708554
914428,6.6013565
986491,9.57144
395117,11.196441
851320,16.593145
1320650,23.491068
666052,11.871144
1289699,20.61832
1232094,28.375929
776406,30.062159
1031709,15.383823
55297,17.239363
1327391,15.415846
1338953,10.035297
688635,60.66168
1000986,34.55681
1225227,8.9412365
1353478,36.609955
608060,33.124546
1266123,9.164932
218414,8.758302
258426,37.014896
921285,16.1839
1383250,27.231554
729161,13.363503
568557,6.0846534
91816,19.4255
640743,15.033876
1283256,28.748846
499729,24.732195
1378082,20.851349
414258,13.323769
504590,6.234529
841879,39.793484
370795,19.342106
1281179,41.411026
491567,26.156021
1464972,18.667606
843492,48.48254
612745,24.583305
921728,9.426413
1090543,11.609702
1161857,31.085403
713401,30.325928
200904,7.580427
821009,18.925354
219466,9.367842
1431930,65.58734
345083,13.004037
968681,14.773172
1481174,5.440595
592769,62.44526
980524,21.666964
377142,23.79217
125725,17.610046
1361838,16.242628
1247085,12.978178
62946,16.43641
913951,77.42304
476437,17.597658
794798,4.5597386
1011639,28.545536
773921,13.982541
1453895,17.619486
982311,19.58732
712193,9.661861
1314818,10.968964
146249,2.9904876
1453631,18.59868
728973,22.343311
76918,7.379266
1160828,18.59481
758093,30.640057
1064358,14.653168
522157,20.357813
853965,12.420842
29931,21.599646
815617,22.26937
1095671,16.39038
1215697,10.841294
985942,17.20347
1131612,18.498907
259313,68.138596
550298,15.03365
391175,12.103453
1058471,21.089424
1398595,25.42499
208761,14.231539
360701,9.573592
990822,13.763106
13477,20.26446
940844,13.381466
46670,10.775657
433545,73.45437
706442,20.532608
387027,34.776943
1341833,36.48973
589735,57.94784
573286,20.748941
38676,23.997469
761076,27.643187
213726,8.56002
1286157,13.558003
358090,11.771084
880813,47.407112
1073098,29.231049
5357,29.65497
994251,92.43373
619886,43.105095
46571,56.1617
1269961,44.27914
739751,43.14821
875779,8.554341
1467093,18.04548
844804,43.37864
428963,17.64742
538778,15.28331
1093188,9.6789875
817262,25.905777
636054,4.064183
1241105,13.333454
1241849,7.8246055
415006,6.2990813
7850,19.78343
627546,31.361185
984807,39.55628
874221,33.1485
1042919,32.286217
62327,26.978775
767508,15.714515
643405,14.979856
517662,8.57884
1422479,90.12314
528923,6.143166
1051301,13.679139
517694,10.046877
1003219,15.542144
513532,15.11582
1317096,9.839613
1375534,19.329025
718001,7.036782
1021083,23.042467
1230367,39.237732
1273043,11.697359
823907,23.47305
58263,9.126497
657246,30.542006
1064809,19.144098
355917,20.504128
117948,20.383007
691883,9.255852
694899,14.528355
1380186,14.002812
421330,17.092087
833234,37.181137
1232216,20.004744
942274,3.3314376
204307,19.956469
76782,101.3444
578392,45.657047
1234730,12.994141
1456984,33.712997
424556,17.11895
583822,7.194232
684192,10.716376
854381,15.047341
973728,28.637028
261389,20.177109
167873,38.139637
1132410,20.039848
417155,20.285124
1317050,12.172837
1136099,12.756363
479203,9.387876
875421,11.547757
722549,17.854275
178051,51.039772
504811,19.885813
1185465,23.281116
609455,29.632387
449502,22.387554
49330,10.812978
74049,38.666912
206530,15.196537
178539,117.127525
929637,20.073896
1019077,10.910195
147039,12.216036
1114735,8.422304
1288354,23.230762
446814,13.874423
1395440,16.941833
1397247,10.408635
729980,11.007407
187128,12.610749
1292045,30.089928
342504,63.51374
285129,26.80958
118615,14.390881
826869,19.071215
143773,18.768036
1172279,33.19174
723129,14.603733
667347,11.144466
813343,19.954704
890092,21.78865
1229183,9.460758
1000539,5.324361
771463,13.656128
570753,16.806198
472375,16.36083
897967,13.651412
416071,29.754303
405473,19.578684
770567,24.477478
421138,36.088005
1240666,23.897976
582283,16.272001
60713,33.767147
1480980,20.59254
905018,18.92866
401440,12.780706
1453718,4.4827538
1175668,19.923292
665630,41.640926
832465,18.290659
263970,17.03063
476485,7.6626477
708184,12.453764
131891,13.668171
984723,20.157608
271751,13.181908
1135908,7.5343504
10264,15.099206
47106,34.157284
1310457,13.739898
1028446,10.702072
944951,23.990187
905434,27.64876
838179,3.2621212
540469,17.598783
1251673,34.732002
1127013,12.865601
1031858,13.473541
1048030,16.237864
723076,12.070914
910464,47.397156
1240805,29.816273
187943,9.188705
576042,15.769608
500409,10.312778
1010998,48.13127
36218,5.219325
284881,22.334064
812608,26.839533
1106901,10.62612
970217,25.995985
1314581,7.29963
1222663,24.739607
1344438,16.05548
558714,11.031112
524051,10.877101
1438561,26.423607
1376929,14.113279
1421431,7.653813
728243,26.408182
1121214,15.225292
10656,17.03063
889718,32.918556
476471,8.680486
1259090,11.244979
499336,8.161612
104434,22.598927
1030591,27.561342
296175,23.53269
173344,19.447807
956434,10.706872
768402,10.759978
445518,74.534195
575943,10.917254
404344,32.918556
575340,36.64369
925009,13.853726
207867,35.045383
111806,27.51982
70772,130.03874
477291,20.319595
860582,3.956121
1216184,19.153105
566400,11.144313
1097970,8.509964
321783,17.526009
474965,24.21104
621687,12.746867
1208387,15.50309
4746,18.038294
443174,12.1017065
1304414,10.033203
1032364,6.942586
1173550,6.019574
1362336,44.523697
231660,104.319954
647487,4.3454556
1285803,24.679499
197524,12.258762
737011,46.3761
714947,19.05543
103085,8.37193
783516,12.449011
1127329,21.561352
1039499,38.63018
357681,17.753239
1459056,13.274475
1313656,16.129745
1098354,86.38774
960250,12.937958
48094,12.223736
205775,10.874598
1345044,35.25672
135375,14.654929
353274,36.858295
1482533,11.007066
1164903,15.85771
28890,26.031744
1212660,10.155955
616070,48.08005
37967,7.9691286
998108,9.365682
393220,27.926504
1072843,14.944319
1221563,10.690165
515657,23.986708
1285463,16.306433
1115622,7.774765
1290806,54.286217
1175955,63.529217
272967,16.003754
1423187,12.785817
856777,27.993242
243142,9.771996
859833,14.065371
974718,10.3468895
1474914,16.687506
496507,14.181662
140109,17.341122
632509,29.626436
1102067,23.927027
1461950,12.425118
815837,13.110628
1078775,7.4802256
759830,12.310072
1108255,19.286877
750759,14.562015
705956,17.845835
490581,20.94258
1416747,11.035582
1236245,29.491531
790822,3.8131626
173491,30.607122
818889,10.13931
1427072,16.794134
1206138,38.32199
55796,63.827354
218577,47.73553
697848,24.744265
158816,37.144577
1369691,8.785983
150698,15.22152
916526,12.25648
609888,45.787735
484688,3.787093
24658,3.8988354
1057884,13.689491
1061950,12.386747
836281,23.072517
835026,13.458687
175921,28.672173
894720,16.717384
634345,7.448701
713994,28.874437
1390574,14.446989
70077,27.62096
1014010,14.738076
962819,32.27491
526850,29.173594
600733,11.713708
607545,9.839205
641029,82.798836
561779,15.544207
1077141,16.684416
208961,23.056234
187047,18.06532
1133079,3.4945688
1216420,10.707346
556429,9.039687
786632,18.459055
795351,16.75005
1035934,13.376286
771308,17.14877
701010,16.90834
411952,10.473961
1011573,15.190888
1241162,13.10328
1342432,44.882713
522980,34.005547
281755,11.106817
1208651,21.72995
519417,5.831939
96316,3.0244172
588343,25.692238
1044518,16.898838
542168,15.766033
218060,3.065935
1375005,15.35449
1210311,16.492414
1397563,18.62914
1450920,24.516237
349047,24.532827
1190605,12.905944
592583,13.592012
1211337,34.58807
1179948,11.186201
182736,43.443172
813739,16.05548
927223,10.904319
928829,11.55958
187423,12.555514
983169,17.03063
1311155,34.1584
899486,10.819679
270996,28.610966
381063,9.922843
716041,17.876629
151827,8.680132
1424006,11.393122
335193,20.385174
319980,107.99836
1446764,25.344759
303051,6.751796
1265628,64.72558
767426,12.756415
283886,19.89436
1209787,25.059786
1305837,30.283161
154076,31.571386
1263835,17.641539
266707,14.956751
499189,11.666606
25783,56.105637
601094,34.233597
490830,20.84302
199829,7.5683064
305844,6.6729736
537591,13.349162
1209788,44.975746
301129,31.208563
263666,16.16079
1156194,12.426581
545517,16.63169
1198471,36.10388
765640,12.244769
977589,8.017357
185167,13.447918
354087,9.842366
224062,9.720045
1166452,11.41685
286915,16.33255
1290277,26.648949
1203681,36.08608
710053,17.00304
186282,29.087885
1121771,138.67259
1144173,21.695272
1176207,20.882494
897121,12.526829
865684,16.721766
657165,25.41726
830936,30.818851
841411,7.142647
337008,23.67021
330050,37.630043
291988,22.811943
901249,71.27484
399181,17.32338
1224933,13.9563265
955904,26.377617
1426512,13.012199
1472936,21.062286
692462,9.8506565
329920,9.953935
598337,17.120047
180298,23.039434
409899,13.909516
464051,17.64742
46575,40.356396
1129636,20.208015
1236502,38.42087
575387,9.998042
206716,8.203361
767771,7.2463684
227590,13.406841
949309,27.891552
647725,10.787126
677088,12.831457
44137,12.141453
1039324,17.640863
773600,7.1292295
330315,22.638508
477791,19.852287
203824,16.745806
70006,12.063151
95304,49.524742
669799,17.43991
537021,14.12837
828737,16.744156
163096,19.12481
510850,6.0560064
184917,16.68512
401319,12.016629
268928,44.374424
1194779,6.542253
85142,48.605698
726402,21.127134
253608,6.801798
664210,16.57201
803587,15.25034
1074765,42.647457
502504,4.924658
1112974,9.451196
306290,21.862751
947811,11.047151
1404651,71.250206
418689,12.509222
344302,11.434352
1027303,10.163469
826940,23.951256
390867,80.1468
262656,10.3994665
1390725,12.753772
1092747,4.3892946
137791,9.54076
501600,33.896725
1346788,11.181475
1472801,15.970866
906598,10.306031
1025075,76.37194
1344595,190.77336
1089062,8.061784
521566,29.306751
320816,66.32639
619529,39.19515
131932,73.82455
508921,24.743914
306367,15.556628
1177194,13.703381
632294,27.523737
563563,18.198338
16287,70.77637
83841,50.173016
98074,16.718216
322072,12.961262
649611,11.278248
217867,27.071623
785117,9.666478
1451088,5.813017
143939,11.891321
1007822,73.58755
489145,9.121386
864513,9.285825
188248,41.59744
1187255,14.442416
1291394,7.040705
703447,37.894093
256850,11.835559
1173050,13.265613
40287,23.152945
806643,18.788477
477149,14.156678
1196133,19.494589
232730,12.512544
772432,33.55601
965513,14.501995
998205,13.281345
59394,19.636503
587211,31.743038
760668,8.331712
128909,10.80219
1339589,7.949268
289715,27.705729
125186,37.29779
119348,11.944615
962800,11.940622
338233,9.682214
301554,20.575615
630635,19.915852
470128,11.776133
1237507,8.955406
1027777,24.069012
1278488,12.920417
204183,39.805866
73711,56.736008
245539,12.784863
960254,12.7427025
504978,19.164843
617579,46.69961
742639,15.789699
1187906,29.17663
430299,9.855384
1434765,9.504165
934910,22.47533
1029932,14.40731
488118,14.092776
197150,13.550882
1151682,13.908482
1352093,109.54323
738812,17.668991
1417726,61.64561
375741,5.8367558
500393,12.93941
890946,5.8220773
363298,16.660732
1229390,37.079964
355550,36.837738
506883,9.369009
1075233,19.816563
148800,18.843843
280389,29.504766
1014026,56.603024
714210,26.895529
424054,3.1506066
970277,7.6354446
1046312,12.033084
1435658,17.7865
128345,14.968545
230766,11.524859
1180488,21.993448
226360,16.15329
570396,17.740553
819631,8.489025
714424,14.156953
30530,30.524954
117744,24.532522
853046,10.974924
1157716,3.7992704
479630,13.226542
1198972,14.37585
695433,11.697359
1432484,5.445546
32494,20.576315
1069418,9.857268
1165665,8.635775
324431,8.779154
1180150,18.76571
1334419,41.950176
1202223,16.246748
825197,17.076979
545736,12.188079
1320855,14.437656
90275,47.103268
848734,25.277424
1326509,8.236596
1172576,33.69974
1453652,17.426428
938064,24.864393
980115,9.759078
229991,16.639404
438393,19.02987
267126,45.47976
862880,7.631439
620302,9.456106
636152,13.754595
1328841,15.855821
482653,8.681206
1122850,25.587591
392250,11.131151
468058,23.189964
1161,16.416895
754478,3.1973755
367009,14.430304
1221974,25.78894
761201,10.177606
777924,21.193794
25891,9.547077
366508,24.37013
387284,26.704931
1248757,58.389214
748691,19.927923
346820,30.055717
1047104,19.515327
1075393,7.5078664
1457725,46.853237
146699,21.234476
807570,17.445189
919677,29.491531
321870,11.694374
1433112,28.437647
981796,14.041148
1003213,16.502398
1196310,15.514488
953481,11.425577
1029802,16.429337
724712,7.818338
1355670,23.109753
176199,13.167656
730270,13.117578
319872,12.238556
1010584,23.051033
589967,11.742224
1299298,48.094048
1093495,13.17971
755751,29.461407
527176,14.718112
632116,10.559195
357659,17.1866
979403,71.6934
468580,22.102922
945044,15.180053
285780,11.763608
760693,11.969929
907275,39.53847
810354,15.391806
757835,14.957413
944966,9.874097
370809,9.019001
872355,6.3836803
464561,21.5792
1249666,12.856139
587995,22.915339
287026,13.876433
427028,8.952639
1061050,6.0693765
179620,8.985457
669812,24.562515
289328,26.045914
379731,14.564108
411203,10.885973
539000,9.265177
114365,18.213528
485418,15.411698
380612,39.284718
785028,38.973698
1173766,49.736713
793807,49.08531
652956,61.007446
775734,20.999498
189930,5.859173
1069438,17.42989
472639,21.474295
483466,16.676683
525473,20.621048
954549,47.04809
4333,21.251822
1104957,35.4655
810599,17.756784
1299029,21.462397
70808,17.864447
412264,3.3767903
261513,12.139473
594501,12.26064
893018,17.672365
556614,8.655251
713475,46.511154
908365,8.661067
520665,13.492672
428807,17.03063
287125,169.71664
129992,12.504787
95966,29.166142
632066,9.11918
1245741,24.142845
1224976,5.7650266
399771,79.90455
1385384,26.394482
1267871,7.1023917
971007,11.079271
926381,11.157482
1040974,90.30595
1437450,25.47528
1206839,3.971899
551952,30.176716
349182,29.277191
29098,13.446616
838559,11.856536
1152005,9.303992
886892,11.973659
1004331,34.714397
950255,32.60485
438210,11.030119
348839,8.598783
75941,45.455273
415061,48.96654
362162,10.249824
548743,11.133937
273148,10.580973
164645,9.31226
1075148,30.08589
1221426,20.086592
827292,16.529295
87819,32.689537
1370638,19.231745
229997,9.008485
76056,21.41747
208649,13.491093
140575,23.137815
403167,6.118644
447326,26.727968
376105,32.684742
1200396,8.749023
880530,17.060087
246709,7.2547855
765391,15.022508
205048,19.133425
768208,9.400745
1063603,3.769883
954540,18.00892
1219028,57.168808
111973,21.772749
3512,24.14052
548528,31.049921
526275,63.919353
566968,15.92666
1141035,21.582232
980143,81.52633
1127025,14.217419
1185395,3.2442389
1128765,22.40517
897826,14.143772
22237,23.778242
1167940,13.78949
53479,5.4065394
1439643,12.984085
1049812,25.32586
580737,9.365652
44520,49.15365
467619,18.6087
56902,17.127817
628650,71.662766
310,45.69791
1030633,33.776524
797198,41.53032
949000,81.333496
277105,98.8165
566889,138.95926
1225828,11.514046
1294485,36.4661
1186401,16.82114
1112156,17.856564
55329,11.885999
51035,19.95919
643434,24.587484
88213,23.112823
164641,55.860085
1366942,11.843923
1419788,25.51229
135980,10.408154
346630,11.574744
357349,15.100991
1063642,7.7608533
779393,3.4006815
566688,23.946867
593892,4.4435606
528148,20.664072
1198110,12.031471
1329797,23.829094
1476431,11.01477
1288043,11.283711
1143445,24.252773
66434,14.0721855
934388,14.862037
778975,9.792407
1378946,55.926228
213643,12.5588045
1060165,7.7163386
1155536,12.70494
1014140,10.179738
129258,5.648758
445792,27.59717
1231906,16.751001
175,12.321453
971819,9.801978
1452822,14.638075
775579,16.05548
890586,41.197655
867634,14.654179
758730,14.462133
17127,21.553043
1140685,17.89156
1098367,14.634951
163197,14.180649
705416,83.82549
122931,14.621023
6859,13.053559
1169556,20.014723
1160617,2.851299
1114922,26.520296
1035890,9.611583
514479,13.441278
1202383,18.462084
718425,7.108446
719780,10.487537
132770,32.410435
869032,21.511555
1306710,4.025191
227967,21.153633
305437,35.95559
162761,28.914337
431383,10.975978
980532,7.2050314
1023364,44.874935
724406,22.992311
823475,36.898464
1024245,7.8563476
414429,13.461342
1037624,16.122576
588701,37.809208
1172870,14.97279
951195,3.8125758
668647,9.032497
1215580,11.832937
983510,5.964187
1229355,12.053711
173163,21.174849
849726,12.273526
201110,17.326605
660046,19.774538
625153,19.939093
628072,14.897895
786400,33.011253
498586,11.672103
311940,14.289607
277791,40.803707
1331267,47.425537
575740,20.715551
796911,30.622438
1458671,12.539926
779084,21.224072
314660,15.712435
287933,17.077372
1020386,11.387361
631335,14.309765
718224,17.251339
941528,17.03063
517349,18.133839
424973,6.0462747
880196,16.07168
1416676,10.493356
1078967,59.406322
994197,6.6384816
819219,11.867861
1044979,7.458287
1350745,21.264277
35146,14.421448
180072,17.664011
217625,16.84858
1469614,72.63394
675640,13.371632
883597,39.431965
556629,25.176119
436579,63.6239
1167670,100.61339
1284741,19.040548
234711,22.308104
426499,40.196144
556296,9.501355
202381,62.257305
42870,11.387815
31581,12.164612
1083406,71.86685
1011809,15.391852
828347,24.622482
1239673,12.410211
222665,3.181841
668626,26.73704
398026,33.222347
1436538,30.209423
713489,25.871319
26745,14.235196
1043253,15.531424
50093,13.346281
412420,3.6523173
1002448,20.975117
1240180,21.252745
231000,12.496409
1059841,9.049904
1134071,7.5326147
1009274,11.661796
1241175,31.557467
986362,16.180664
546988,15.083174
733493,14.720634
988832,11.805268
972548,21.417381
484228,40.220726
1317641,5.5910726
378243,11.351667
154255,12.639898
1160717,11.7356415
868959,15.434789
896887,24.45959
433976,10.169987
1359753,9.829839
1264678,21.700468
195192,17.829872
453512,102.56749
1010105,9.698434
1255724,39.256405
633281,32.635555
770132,24.287355
482439,11.041255
1380055,10.255591
546943,18.476517
182887,15.347103
359775,11.022581
497876,22.64737
248743,7.662693
221089,10.75699
3030,15.7153
227463,8.069708
464563,23.72397
1411856,12.644273
500394,34.79055
1008092,18.125803
1386039,9.41743
1316251,4.953661
954489,17.183838
708031,17.340784
1157586,5.3980217
88703,50.681496
1168447,14.445564
1188328,11.860236
605671,37.515713
222378,9.402761
72706,28.312334
1082575,11.397726
99798,16.683416
113257,20.889538
408209,31.005981
58908,15.101463
317302,26.732048
1255600,17.856564
1138097,15.786228
955198,5.942845
528657,18.859306
433049,3.0690415
1189123,4.315899
93223,13.173755
1130868,11.719898
614708,11.576066
538474,13.435371
660204,7.609382
80837,38.239212
869547,19.577227
395032,8.820947
297071,33.295925
775434,20.354712
1164565,13.491352
1087713,63.476097
1469009,23.341356
1347515,6.108965
947683,33.680824
361896,21.250273
61847,26.525295
696836,16.745504
1324775,6.09271
48492,25.628979
1248302,37.07035
978468,12.744704
365769,20.291677
1239886,6.0733104
283139,68.55408
27809,19.376108
123557,5.5340047
147463,19.808851
1287889,14.647145
674729,27.14079
108056,48.218746
284114,19.32225
260701,12.693189
1275749,15.176087
209491,7.0305147
975541,11.637981
1100122,12.071263
372454,17.14543
1298913,12.891261
1112509,72.010216
231931,9.146562
1075726,17.407476
1471808,15.7315
511937,34.94135
747811,7.693712
617952,22.80957
759110,5.6784883
671364,5.730029
593402,17.03063
277515,17.20716
540231,21.759874
88282,15.430428
792452,9.107731
644697,23.227377
1279069,8.87392
118592,7.3406963
62966,12.348493
982558,17.730906
340449,15.961555
826213,42.85039
41640,63.229168
723401,11.9305315
608715,11.975258
1093934,12.858954
682381,12.220927
273840,8.956964
576352,11.202956
460766,8.144335
1395937,5.5689445
273565,11.519059
426729,15.968245
498701,6.891881
65229,13.004311
1164007,22.821568
175733,13.650116
735165,31.768959
895375,12.178863
169220,55.9164
192410,42.35565
19672,13.805909
338985,11.1193075
1056922,14.581428
726768,15.535921
904987,15.572505
1120239,20.664072
1459249,25.133148
958003,15.959193
1205236,4.8863196
224442,24.75144
1412899,20.903173
44250,6.1133804
37291,10.631906
779726,12.72758
1030832,13.006915
1007915,28.724867
188749,13.77739
630984,13.107369
675324,13.289305
912418,8.698049
446827,7.9677644
913333,23.706705
550093,21.053368
1203872,24.250769
209568,8.189372
460709,16.159597
276882,21.747168
163307,19.359962
636034,22.316013
7778,8.7512665
304153,14.009109
212500,23.05882
423800,13.838938
299553,52.841003
219980,19.032537
726868,14.311521
629963,18.60162
1460430,13.4508705
60678,20.664072
128788,14.946349
656167,31.770138
1158377,23.25002
65967,9.749447
1433128,3.373069
963772,25.474417
711117,13.901698
558207,36.811703
135809,12.591802
1270927,35.336422
628433,13.253642
