train_id,true_price,pred_log,pred_dollars
1044563,10.0,2.7795568,15.111877
418818,13.0,2.7817454,15.147181
60207,22.0,2.6948192,13.802842
420585,20.0,3.14598,22.24244
9919,16.0,2.9752836,18.59518
1365980,84.0,2.9793267,18.674566
1269923,16.0,2.7227473,14.222085
1154977,27.0,3.4108956,29.292362
1329002,58.0,3.519857,32.779594
1110242,8.0,2.6507306,13.164384
57082,23.0,2.8354912,16.038767
1150927,100.0,3.1132998,21.495153
753809,6.0,2.9268644,17.669
251018,25.0,3.2256243,24.169283
306925,18.0,3.2463806,24.697163
1318890,10.0,2.7079647,13.998717
805570,3.0,2.6792188,13.573704
28928,56.0,3.6264336,36.578556
480685,17.0,2.8889885,16.975119
390981,36.0,3.4166274,29.46649
973800,38.0,3.2270336,24.204779
467920,46.0,3.2514243,24.827099
788338,18.0,2.746858,14.593558
537031,8.0,2.6587162,13.277947
1424929,60.0,3.0104754,19.297047
1180351,18.0,3.305822,26.270947
358045,13.0,2.688528,13.710008
581048,16.0,2.6158648,12.67904
107798,16.0,3.1673863,22.74534
702700,5.0,2.462853,10.738253
424909,33.0,3.047298,20.058367
1380786,146.0,3.0345862,19.792372
1164490,6.0,2.5916848,12.352249
1290472,35.0,2.8047137,15.522346
1172939,7.0,2.7838292,15.180862
367746,9.0,2.3708105,9.706066
1161933,54.0,3.035606,19.813585
1040174,15.0,3.0112996,19.313784
524012,27.0,2.9741645,18.573263
1474453,32.0,2.679621,13.579566
409278,13.0,2.9422758,17.958942
1338509,10.0,3.2120802,23.830687
63872,7.0,2.5420785,11.706053
330427,36.0,2.8662632,16.571234
1112525,8.0,2.6379056,12.983885
56536,8.0,2.9547238,18.19642
175066,44.0,3.1102033,21.425602
865276,10.0,2.8692763,16.624258
453817,49.0,2.8498657,16.28546
999370,6.0,2.882321,16.855665
1220443,7.0,3.401257,29.00179
346691,19.0,3.2068992,23.70237
55726,17.0,3.0216317,19.524755
1400135,20.0,3.1237063,21.73047
718601,12.0,2.9415903,17.945951
1032956,14.0,2.884656,16.89741
1361158,8.0,2.8444185,16.191559
826677,26.0,3.1308186,21.892712
455170,3.0,2.5307884,11.563408
1001302,32.0,3.5150654,32.618126
1273986,11.0,3.1958818,23.43171
597757,3.0,2.404095,10.068408
1152447,12.0,2.950162,18.109047
365296,45.0,2.9529388,18.162186
367540,15.0,2.9636073,18.367712
277076,26.0,2.9562938,18.226582
234819,17.0,2.8645048,16.540365
748173,34.0,2.9942791,18.970959
703312,19.0,3.0344102,19.788713
725611,14.0,3.034859,19.798044
587988,14.0,3.385779,28.540993
1126691,5.0,3.2680066,25.258942
1286885,7.0,3.0706172,20.555202
702868,7.0,2.644929,13.082444
223794,6.0,2.9183786,17.51125
677299,15.0,3.2529042,24.865349
277849,13.0,2.7270672,14.287985
171711,3.0,2.5787072,12.180088
557378,66.0,3.2036235,23.621586
442525,10.0,2.8676462,16.595552
642428,10.0,2.86239,16.503311
519742,10.0,3.0844235,20.854864
586419,8.0,3.1482227,22.294626
1110868,5.0,3.0735528,20.618574
100467,5.0,2.6662052,13.385276
1211254,11.0,2.6417365,13.037559
387452,116.0,3.3142776,26.50252
141221,954.0,3.3412073,27.253216
785073,55.0,2.8024359,15.484753
1368325,22.0,2.6527,13.192306
182790,29.0,3.1466901,22.258953
1431038,17.0,3.1904888,23.300303
1284298,16.0,2.9399343,17.914602
753431,50.0,3.1470537,22.26741
759500,20.0,2.7170434,14.135507
1003338,13.0,2.6653903,13.373558
1065699,47.0,3.0892434,20.960457
482131,8.0,2.6959927,13.820224
770063,30.0,2.711232,14.047802
500731,14.0,2.7655907,14.888422
343001,196.0,3.399506,28.949305
935798,66.0,3.1324987,21.931208
1024313,8.0,2.8850622,16.904682
150392,6.0,3.0021172,19.128107
1436386,6.0,2.584042,12.25059
1157256,9.0,2.5092335,11.295502
1189309,7.0,2.5532427,11.848701
239935,21.0,3.1933615,23.37021
130262,36.0,3.126648,21.797434
858099,12.0,3.3127618,26.460861
75160,9.0,2.5962944,12.413939
447217,10.0,2.9735332,18.56091
625794,17.0,3.1474986,22.277765
314584,7.0,2.6992812,13.8690405
42496,66.0,3.3666615,27.981611
1067853,13.0,2.5441809,11.732794
554825,40.0,3.1566505,22.49178
810929,35.0,2.8160877,15.711343
683496,12.0,2.7446134,14.558598
390119,12.0,2.4128752,10.166019
1189734,9.0,3.0500565,20.116537
115139,10.0,3.0951545,21.090652
550335,56.0,3.5002904,32.12507
6881,69.0,3.0569177,20.261919
1271298,18.0,2.9327235,17.778706
362774,28.0,3.0343409,19.787271
862476,9.0,2.8272963,15.899707
1302488,46.0,2.9853964,18.794348
544598,6.0,2.7064238,13.975623
1239694,20.0,2.973987,18.569792
978045,16.0,2.7990234,15.428595
339281,10.0,2.7572923,14.757119
82894,25.0,2.7504835,14.650197
589446,28.0,3.0090668,19.268476
376026,21.0,2.879059,16.79752
1241037,20.0,3.0055895,19.198118
879757,83.0,3.1001818,21.201988
575927,9.0,2.8832552,16.872358
768315,30.0,3.144321,22.203915
474538,14.0,3.0924122,21.030155
1069869,13.0,2.6562905,13.243356
1277903,22.0,3.3497095,27.494455
348476,16.0,2.8770506,16.76181
832189,29.0,2.8943813,17.072317
423242,12.0,2.6431384,13.057252
472721,10.0,2.8423991,16.156878
341610,16.0,2.8085449,15.585766
575973,26.0,3.0585577,20.29682
372091,13.0,2.893015,17.04764
194706,86.0,2.9719315,18.529604
1385051,42.0,2.9681864,18.4566
689261,55.0,3.2895446,25.83064
1364153,10.0,3.1342773,21.972029
628331,12.0,3.0427268,19.962324
733316,13.0,2.8550699,16.37565
225060,44.0,3.098472,21.16406
1302489,31.0,3.2391434,24.511858
171662,16.0,2.6076555,12.567205
29456,10.0,2.920528,17.551079
1453314,11.0,2.8725204,16.681528
1087375,6.0,2.7786427,15.097157
391959,32.0,3.1158566,21.552742
1179458,15.0,2.797607,15.405341
791351,8.0,2.926761,17.667068
951459,16.0,2.8194997,15.76846
186363,30.0,3.4214602,29.614084
1312803,52.0,3.5546002,33.973835
745555,5.0,2.486072,11.013993
1473559,8.0,2.7925673,15.322871
519728,18.0,2.8935716,17.05769
1464266,24.0,2.7128994,14.072915
525747,23.0,2.6089642,12.584972
642218,14.0,3.1194963,21.634977
923896,20.0,2.8221073,15.8122425
1295823,5.0,2.7430348,14.534057
1394721,9.0,3.419611,29.557526
1411250,14.0,2.7954788,15.370465
171714,6.0,2.859004,16.444145
114500,7.0,2.9632106,18.36003
741801,56.0,3.4898067,31.77961
890600,18.0,3.0433352,19.975082
264731,16.0,2.6229835,12.776765
1051361,16.0,2.6158748,12.679177
439449,16.0,3.2227025,24.09585
1406285,55.0,2.7167003,14.130315
804589,8.0,2.5769384,12.1567955
495028,34.0,3.1001635,21.20158
1408036,16.0,2.5359027,11.627826
324123,11.0,3.1006699,21.212826
717918,126.0,2.861905,16.494825
594351,35.0,3.2187123,23.995913
836518,41.0,3.4144285,29.39957
99660,27.0,3.2606344,25.066069
673620,22.0,2.765149,14.881408
436808,14.0,2.8869874,16.939186
371449,38.0,3.2188733,23.999935
814269,14.0,2.8227277,15.822675
252682,20.0,2.7441273,14.551036
887128,16.0,3.0001726,19.089005
906305,30.0,3.1373878,22.043592
671893,30.0,2.8500683,16.288963
505973,8.0,2.598285,12.440667
509374,4.0,2.708928,14.013174
25842,106.0,3.1623824,22.626816
317214,10.0,2.4970992,11.147205
1418056,10.0,2.3801603,9.806635
852364,149.0,3.488197,31.72689
125216,12.0,3.2996862,26.104132
416084,36.0,2.8562748,16.3966
358882,5.0,2.709896,14.027714
1001680,36.0,3.480338,31.4707
1324511,20.0,3.1265705,21.795668
479969,31.0,3.0461009,20.033173
221161,11.0,2.6193223,12.7264185
353801,10.0,2.722947,14.225122
1268371,8.0,2.6351457,12.945344
7073,25.0,2.9526494,18.15664
863296,20.0,2.3164423,9.139536
1193881,7.0,3.0869784,20.910772
28527,4.0,2.4498746,10.586894
375585,7.0,2.7026985,13.919938
482280,16.0,3.1593993,22.55644
688078,14.0,3.2887201,25.80853
968754,12.0,2.888784,16.971441
107198,113.0,3.2236466,24.119555
197947,81.0,3.3050346,26.249485
409215,31.0,2.7878766,15.246486
869487,4.0,2.6792145,13.573641
543821,15.0,2.6011338,12.4790125
920550,10.0,2.7324352,14.370272
1087306,20.0,2.8304644,15.953332
1236562,12.0,2.818757,15.756011
834535,15.0,2.7255926,14.265458
65340,29.0,3.0913198,21.006102
778739,6.0,2.5985687,12.444481
743475,51.0,3.0611665,20.352451
271238,8.0,2.671673,13.4641485
907006,7.0,3.0363007,19.82805
425758,8.0,2.7436397,14.543456
165661,11.0,3.1243467,21.745031
1123539,14.0,2.6764574,13.533516
723098,14.0,3.2026076,23.596586
1402479,26.0,2.904237,17.251312
780561,65.0,3.4337015,29.991144
714862,13.0,2.748581,14.62045
1264386,15.0,3.134692,21.981556
1071784,12.0,2.546053,11.756653
164662,56.0,3.0188808,19.468372
1482050,7.0,3.0021765,19.129301
963652,12.0,2.9648447,18.391691
1087582,24.0,3.169928,22.805773
817277,5.0,2.7921984,15.316852
294213,36.0,3.1381457,22.061064
807624,11.0,3.5362525,33.337997
1427391,45.0,2.9515297,18.135202
1413278,18.0,2.9313176,17.752321
29988,4.0,3.3563147,27.683289
275948,31.0,2.7048733,13.952422
224804,10.0,2.4340696,10.405203
1366138,12.0,2.7423368,14.523216
323773,11.0,3.115367,21.5417
1409055,27.0,2.729967,14.332383
1319517,35.0,2.8610005,16.479006
210467,7.0,3.1054878,21.320105
620931,8.0,2.6652894,13.372108
495409,17.0,3.1264346,21.792568
268159,20.0,2.949545,18.097261
1194295,39.0,3.1525078,22.394659
1316599,10.0,3.0038524,19.163063
519276,25.0,2.955872,18.218475
471791,141.0,2.7350342,14.410271
168120,22.0,2.9479814,18.067425
1355426,54.0,2.707079,13.985438
378089,9.0,2.8692522,16.623835
153689,116.0,3.1491587,22.31644
243062,10.0,2.7814121,15.141799
718600,108.0,3.1654522,22.69946
843828,25.0,2.948141,18.07047
937912,5.0,2.7904239,15.287922
1290567,61.0,3.1752446,22.932673
148262,20.0,3.3982244,28.910942
258968,4.0,2.5149558,11.366061
1155810,10.0,2.8720984,16.674067
722074,36.0,3.1461105,22.245476
360743,25.0,3.265232,25.186188
1198739,20.0,3.5552113,33.995213
520992,21.0,3.1512842,22.366053
716132,39.0,3.5605197,34.181477
1429802,4.0,2.9115694,17.38563
989283,9.0,2.8936985,17.05998
459524,34.0,2.9466438,18.041939
41307,91.0,2.8139818,15.676187
1042294,9.0,2.6408796,13.025536
636860,14.0,2.9293344,17.71517
1456815,55.0,3.0566602,20.256445
1351824,29.0,2.5706365,12.074143
1290346,39.0,2.9027832,17.224798
1440896,20.0,3.0919833,21.020708
812430,49.0,3.540612,33.488018
26241,14.0,3.429712,29.867754
698757,33.0,3.1144333,21.520664
960203,16.0,3.074416,20.63724
1161885,19.0,3.1260748,21.78437
996204,5.0,2.6301947,12.876471
561166,8.0,2.8649867,16.548819
1208124,8.0,2.5904179,12.335342
146215,21.0,2.9441903,17.995275
191422,60.0,3.0438442,19.985762
355223,18.0,2.9702387,18.496572
1411007,18.0,2.9843137,18.772928
1086110,71.0,3.1959834,23.43419
949596,16.0,2.9226348,17.590206
1453296,18.0,2.8349366,16.029322
484475,9.0,2.5549836,11.871089
854528,7.0,2.8583965,16.43355
1128928,46.0,2.756359,14.742422
1348114,10.0,3.075921,20.669832
1151066,8.0,2.7070842,13.985517
772880,56.0,2.9200494,17.542204
403581,3.0,2.4359264,10.426399
751229,24.0,3.2597084,25.041943
132292,22.0,3.0723705,20.593029
1265253,18.0,3.363635,27.894032
952389,10.0,3.1163607,21.564112
622151,112.0,3.0759313,20.670053
930470,10.0,2.8408887,16.130983
1017632,16.0,3.1332185,21.94772
1012941,16.0,3.0840502,20.846706
1104752,16.0,2.9877138,18.840273
1265245,12.0,3.1862128,23.196615
1371461,13.0,2.4506378,10.59574
1177152,44.0,3.0071433,19.229527
614315,12.0,2.9072826,17.306984
578349,61.0,3.4715805,31.187574
1315938,16.0,2.6930132,13.776133
967474,13.0,2.79919,15.431333
540033,3.0,2.7774775,15.078412
916174,15.0,2.9773269,18.63526
1431973,7.0,2.7085862,14.008042
1152135,14.0,3.074479,20.638607
1264295,7.0,2.6888213,13.714322
692878,14.0,3.2589245,25.021536
879444,26.0,3.2393122,24.516165
1226522,6.0,3.0094218,19.275673
1210117,24.0,3.2118444,23.824833
284875,40.0,2.669765,13.436576
995792,9.0,2.7027884,13.92128
309014,5.0,2.8880858,16.9589
408511,49.0,2.877255,16.76544
42450,65.0,2.45955,10.699545
627524,16.0,2.8481271,16.255434
89146,34.0,3.2982123,26.064213
1123166,4.0,2.6332355,12.918731
755901,14.0,2.8122046,15.646577
741080,15.0,2.6957588,13.816758
656855,41.0,2.9629648,18.35527
1237358,30.0,2.5049682,11.243169
1039494,7.0,2.758205,14.771506
991688,12.0,2.996876,19.022888
552322,8.0,2.6829524,13.628218
332534,7.0,3.1617475,22.61182
1022491,29.0,3.3282354,26.889086
1162269,8.0,2.8535519,16.349295
599394,30.0,2.779,15.102911
88192,33.0,2.9551215,18.204056
1291332,10.0,2.637768,12.981961
1077489,8.0,3.5114095,32.495445
1477975,106.0,3.047175,20.055777
190143,6.0,2.9161897,17.470774
636763,7.0,2.9539442,18.181461
932515,57.0,3.2273903,24.21377
639357,17.0,2.940987,17.934528
843529,65.0,3.1603081,22.57786
1051882,26.0,2.7947965,15.359299
993193,27.0,2.9733992,18.558289
1205602,20.0,2.768018,14.927035
764486,8.0,2.9645426,18.385834
765297,30.0,3.3208752,26.684568
195353,12.0,2.9607735,18.312904
1281503,7.0,2.6410801,13.028348
505964,28.0,2.9970877,19.027126
1023222,7.0,2.6755834,13.520819
82416,4.0,2.823812,15.840926
830993,30.0,3.0558443,20.23911
896365,71.0,3.3043432,26.230652
306700,22.0,2.9221277,17.58078
1116499,31.0,2.7424326,14.524705
751152,61.0,3.2893422,25.82521
946106,40.0,2.943464,17.981485
501465,13.0,3.0878813,20.930565
386851,5.0,2.6222577,12.76677
682778,14.0,2.7532587,14.693689
571930,11.0,2.8141766,15.679436
102584,35.0,2.902617,17.22177
1120256,34.0,2.6992748,13.868944
37308,31.0,3.0356805,19.815138
808300,26.0,3.1464953,22.254423
1309748,10.0,2.390667,9.920775
1284208,9.0,2.8889885,16.975119
661316,36.0,2.904764,17.260933
1423967,5.0,2.660771,13.307314
239887,34.0,2.9962702,19.010761
867284,36.0,3.1757462,22.944681
134420,19.0,2.9748523,18.586731
1195990,16.0,2.7783241,15.092031
141863,12.0,3.0995631,21.188255
805042,24.0,3.0643907,20.421406
601358,8.0,2.8982303,17.142012
954903,33.0,3.1588442,22.54337
1024757,9.0,3.0065022,19.216562
104848,46.0,2.9366603,17.852777
34338,10.0,2.9818842,18.724949
1143594,22.0,2.8781369,16.781115
1300592,21.0,3.3735619,28.182285
1460117,20.0,2.9977295,19.039986
1130470,17.0,2.7505312,14.650944
827793,10.0,2.6755862,13.52086
1028296,12.0,2.5138073,11.351868
429652,12.0,3.008204,19.250996
914428,11.0,2.7306008,14.342102
986491,11.0,2.7340312,14.394822
395117,10.0,3.25642,24.956444
851320,6.0,3.0520158,20.157951
1320650,51.0,3.6129746,36.076176
666052,10.0,2.6269958,12.832153
1289699,12.0,2.7033093,13.929055
1232094,31.0,2.806372,15.549766
776406,21.0,3.3877068,28.598
1031709,26.0,3.0575113,20.274546
55297,39.0,2.7375019,14.448345
1327391,18.0,2.7137942,14.086409
1338953,16.0,2.6456718,13.09291
688635,52.0,3.2547956,24.914316
1000986,18.0,3.1675577,22.74941
1225227,10.0,2.780837,15.132519
1353478,25.0,2.748794,14.623779
608060,49.0,3.0168355,19.426548
1266123,8.0,2.8769526,16.760069
218414,9.0,2.643606,13.063826
258426,29.0,3.0549965,20.221111
921285,15.0,3.2699194,25.30922
1383250,44.0,3.1402788,22.11031
729161,14.0,2.8439422,16.183372
568557,6.0,2.474846,10.879876
91816,44.0,2.8251088,15.862779
640743,7.0,2.7444701,14.556369
1283256,20.0,3.0854492,20.877293
499729,17.0,3.039456,19.893871
1378082,19.0,2.96136,18.324234
414258,21.0,2.5744643,12.124285
504590,6.0,2.8920002,17.029335
841879,50.0,3.0169106,19.428083
370795,22.0,3.0429296,19.966578
1281179,109.0,3.3688827,28.046055
491567,60.0,2.8607376,16.474411
1464972,13.0,3.1679964,22.759832
843492,50.0,2.7965715,15.388363
612745,28.0,3.1770103,22.974968
921728,12.0,2.6451514,13.085577
1090543,14.0,2.6997569,13.876114
1161857,23.0,2.8750134,16.72566
713401,12.0,2.6340318,12.929819
200904,26.0,2.5975726,12.431095
821009,36.0,3.0339725,19.779615
219466,17.0,3.035904,19.81979
1431930,159.0,2.8448198,16.19846
345083,20.0,2.639164,13.001493
968681,60.0,3.0156689,19.402733
1481174,7.0,2.9142413,17.43482
592769,11.0,3.1620646,22.619308
980524,14.0,3.063408,20.400364
377142,14.0,2.987696,18.839918
125725,24.0,3.0917811,21.016256
1361838,15.0,2.533466,11.597094
1247085,14.0,2.4548368,10.644533
62946,20.0,2.9719265,18.529507
913951,91.0,3.1104171,21.430399
476437,15.0,3.2120895,23.830917
794798,4.0,2.9874823,18.83568
1011639,7.0,2.6229835,12.776765
773921,9.0,2.9239311,17.614319
1453895,10.0,3.202599,23.596375
982311,7.0,2.7298477,14.330551
712193,6.0,2.5321443,11.580454
1314818,10.0,2.6499183,13.152883
146249,3.0,2.948013,18.06803
1453631,32.0,3.2304897,24.29204
728973,104.0,3.268478,25.271322
76918,10.0,2.7217655,14.207147
1160828,6.0,2.8265598,15.887265
758093,36.0,3.3856487,28.537148
1064358,16.0,3.2551599,24.923758
522157,23.0,3.0838726,20.842827
853965,28.0,2.890196,16.996838
29931,15.0,2.734537,14.402609
815617,40.0,2.566531,12.0205765
1095671,20.0,2.773265,15.010822
1215697,12.0,3.034573,19.792099
985942,12.0,3.047762,20.06814
1131612,16.0,3.1357775,22.006516
259313,79.0,3.2541945,24.898745
550298,13.0,2.8181372,15.745627
391175,10.0,3.1790442,23.023783
1058471,16.0,3.2889714,25.815268
1398595,32.0,2.990233,18.890316
208761,51.0,2.8336742,16.007835
360701,7.0,2.6013327,12.481692
990822,7.0,2.9033718,17.235529
13477,10.0,3.1205597,21.659058
940844,15.0,3.0224876,19.54233
46670,7.0,2.8226967,15.822154
433545,71.0,3.4554026,30.671038
706442,14.0,2.659072,13.283028
387027,26.0,3.5931404,35.34804
1341833,23.0,2.7092075,14.01737
589735,56.0,3.1366644,22.02693
573286,19.0,2.7227664,14.222375
38676,62.0,2.930841,17.743387
761076,34.0,2.9941523,18.968426
213726,7.0,2.7935777,15.339373
1286157,8.0,3.0046086,19.178318
358090,66.0,2.7499719,14.642192
880813,67.0,3.04232,19.9538
1073098,51.0,2.9377382,17.87311
5357,39.0,2.9313183,17.752335
994251,54.0,3.417643,29.49745
619886,20.0,2.8461418,16.22121
46571,60.0,3.0480435,20.074072
1269961,52.0,3.3230786,26.745638
739751,39.0,2.9919415,18.924328
875779,10.0,2.631878,12.899848
1467093,26.0,3.1837323,23.136671
844804,8.0,3.0955367,21.099096
428963,11.0,2.8209372,15.792581
538778,35.0,2.9715796,18.522732
1093188,51.0,2.9445882,18.002834
817262,9.0,3.014425,19.37737
636054,4.0,2.5554843,11.877535
1241105,16.0,2.9812937,18.713303
1241849,10.0,2.7342672,14.398456
415006,13.0,2.6949825,13.80526
7850,11.0,2.8067718,15.556384
627546,39.0,2.9971814,19.029003
984807,29.0,2.7691863,14.945653
874221,55.0,2.7769697,15.070249
1042919,38.0,3.2493782,24.77431
62327,54.0,2.9043155,17.252745
767508,25.0,2.394359,9.961171
643405,11.0,3.1990204,23.508509
517662,10.0,3.0703037,20.548445
1422479,170.0,3.0911083,21.00145
528923,10.0,2.6580338,13.2682085
1051301,11.0,3.039981,19.904844
517694,8.0,3.0489035,20.092203
1003219,25.0,3.2927184,25.915934
513532,8.0,3.262529,25.115498
1317096,20.0,2.283215,8.808164
1375534,20.0,3.1043487,21.294693
718001,3.0,2.687169,13.690031
1021083,26.0,3.2520492,24.843245
1230367,32.0,2.8546915,16.369078
1273043,14.0,2.7272582,14.290905
823907,12.0,2.8809323,16.83089
58263,12.0,2.9630213,18.356365
657246,16.0,3.1816518,23.086508
1064809,69.0,3.2799711,25.575005
355917,14.0,3.0010147,19.105928
117948,25.0,3.0160642,19.410799
691883,6.0,3.0310533,19.719044
694899,14.0,2.9060576,17.28457
1380186,36.0,2.9700885,18.493645
421330,74.0,2.883716,16.880596
833234,70.0,2.974875,18.587173
1232216,29.0,3.2692916,25.292707
942274,3.0,2.7236261,14.235468
204307,20.0,2.9399443,17.914793
76782,509.0,3.4460464,30.376097
578392,68.0,2.91209,17.395206
1234730,8.0,2.5150914,11.36774
1456984,58.0,3.1036701,21.27957
424556,35.0,2.939914,17.914219
583822,7.0,2.4417346,10.492959
684192,10.0,2.7178268,14.147368
854381,34.0,3.0544825,20.210205
973728,16.0,3.394853,28.810274
261389,16.0,3.1490755,22.3145
167873,156.0,3.562966,34.26765
1132410,12.0,3.167376,22.745096
417155,60.0,3.010491,19.297361
1317050,16.0,3.2509646,24.81523
1136099,12.0,2.769702,14.953878
479203,9.0,2.7590723,14.7851925
875421,11.0,3.0250566,19.595171
722549,10.0,2.6045713,12.525426
178051,65.0,2.652776,13.193385
504811,14.0,2.9063337,17.28962
1185465,20.0,3.2063837,23.68964
609455,18.0,2.726181,14.274443
449502,25.0,3.0428317,19.964523
49330,11.0,2.8884962,16.96627
74049,10.0,3.179227,23.028175
206530,8.0,3.335856,27.102428
178539,89.0,3.3420827,27.277962
929637,25.0,2.9496913,18.100056
1019077,7.0,2.8309577,15.961697
147039,9.0,2.7718585,14.98832
1114735,10.0,3.092412,21.030151
1288354,24.0,3.1361096,22.014158
446814,20.0,2.8464446,16.226427
1395440,11.0,3.233391,24.365526
1397247,5.0,2.757114,14.75431
729980,10.0,3.184414,23.153128
187128,21.0,3.1239755,21.73659
1292045,20.0,3.164775,22.683413
342504,51.0,3.2981768,26.063251
285129,26.0,3.0679076,20.496876
118615,10.0,2.866706,16.579016
826869,25.0,2.6205585,12.743397
143773,16.0,2.9103734,17.363655
1172279,36.0,3.2634082,25.13847
723129,23.0,3.1141186,21.513578
667347,13.0,2.9833574,18.754028
813343,7.0,2.8488293,16.267555
890092,34.0,2.820611,15.787105
1229183,21.0,2.7306185,14.342373
1000539,12.0,2.9064815,17.292324
771463,8.0,2.6864698,13.679762
570753,14.0,2.742817,14.530672
472375,24.0,2.8260858,15.879263
897967,8.0,2.6200464,12.736361
416071,61.0,3.1884105,23.249851
405473,18.0,2.3408515,9.39008
770567,14.0,2.5561502,11.886113
421138,20.0,3.2912714,25.877014
1240666,146.0,2.6245651,12.798573
582283,9.0,3.3234067,26.754742
60713,30.0,3.306251,26.282652
1480980,14.0,2.789821,15.278104
905018,16.0,2.9605536,18.308659
401440,10.0,2.9318495,17.762299
1453718,3.0,2.6139169,12.652421
1175668,34.0,3.366166,27.967257
665630,20.0,2.914786,17.444866
832465,16.0,3.1424375,22.16025
263970,56.0,2.8889885,16.975119
476485,16.0,2.8171537,15.729166
708184,3.0,2.8988452,17.15317
131891,19.0,2.5649543,12.000064
984723,17.0,3.0552373,20.226221
271751,11.0,2.5679393,12.038927
1135908,9.0,2.5661614,12.015766
10264,32.0,3.0600688,20.329025
47106,31.0,3.0995796,21.188622
1310457,20.0,2.6196723,12.731223
1028446,12.0,2.7105298,14.03724
944951,20.0,2.8153634,15.699244
905434,36.0,3.2127762,23.847973
838179,3.0,2.2453408,8.443634
540469,20.0,2.8213067,15.798787
1251673,16.0,3.1615596,22.607386
1127013,16.0,2.6705732,13.448249
1031858,19.0,2.4995334,11.176811
1048030,75.0,2.9229326,17.595741
723076,26.0,3.2480192,24.739305
910464,21.0,3.1618297,22.613762
1240805,100.0,3.1894164,23.274258
187943,16.0,2.9922853,18.93118
576042,13.0,3.0752716,20.655764
500409,6.0,2.6069522,12.557667
1010998,25.0,3.2107615,23.797964
36218,8.0,2.5426476,11.713286
284881,21.0,3.3692427,28.056513
812608,35.0,3.091437,21.008684
1106901,25.0,3.0877004,20.926598
970217,31.0,3.0248613,19.591148
1314581,13.0,2.5575845,11.904609
1222663,72.0,3.1409614,22.12609
1344438,7.0,2.8006651,15.455588
558714,16.0,2.9760418,18.610043
524051,10.0,2.8287187,15.923762
1438561,25.0,3.4562151,30.696781
1376929,10.0,3.0624988,20.380917
1421431,5.0,3.0944822,21.075804
728243,19.0,3.0988905,21.173338
1121214,16.0,2.6753664,13.517668
10656,49.0,2.8889885,16.975119
889718,44.0,3.1021185,21.245028
476471,26.0,2.776346,15.060229
1259090,29.0,3.0608099,20.344837
499336,11.0,2.3122194,9.096808
104434,15.0,3.0328486,19.756275
1030591,40.0,3.095982,21.10894
296175,50.0,2.9714074,18.519373
173344,10.0,2.9576068,18.251842
